lang,url,stars,description
python,https://github.com/ErikBjare/gptme,"2,408","Your agent in your terminal, equipped with local tools: writes code, uses the terminal, browses the web, vision."
python,https://github.com/MetaCubeX/mihomo,"16,403",A simple Python Pydantic model for Honkai: Star Rail parsed data from the Mihomo API.
python,https://github.com/google/mesop,"5,460",Rapidly build AI apps in Python
python,https://github.com/stanford-oval/storm,"13,228",An LLM-powered knowledge curation system that researches a topic and generates a full-length report with citations.
python,https://github.com/Avaiga/taipy,"15,314",Turns Data and AI algorithms into production-ready web applications in no time.
python,https://github.com/NVIDIA/TransformerEngine,"1,951","A library for accelerating Transformer models on NVIDIA GPUs, including using 8-bit floating point (FP8) precision on Hopper and Ada GPUs, to provide better performance with lower memory utilization in both training and inference."
python,https://github.com/Pythagora-io/gpt-pilot,"31,815",The first real AI developer
python,https://github.com/d2l-ai/d2l-en,"23,879","Interactive deep learning book with multi-framework code, math, and discussions. Adopted at 500 universities from 70 countries including Stanford, MIT, Harvard, and Cambridge."
python,https://github.com/naver/mast3r,"1,303",Grounding Image Matching in 3D with MASt3R
python,https://github.com/microsoft/Mastering-GitHub-Copilot-for-Paired-Programming,"4,718",An 8 Lesson course teaching everything you need to know about harnessing GitHub Copilot and an AI Paired Programing resource.
python,https://github.com/ray-project/ray,"33,893",Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.
python,https://github.com/vanna-ai/vanna,"11,854",🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.
python,https://github.com/cleanlab/cleanlab,"9,734","The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels."
python,https://github.com/projectmesa/mesa,"2,636","Mesa is an open-source Python library for agent-based modeling, ideal for simulating complex systems and exploring emergent behaviors."
python,https://github.com/m-bain/whisperX,"12,375",WhisperX: Automatic Speech Recognition with Word-level Timestamps (& Diarization)
python,https://github.com/microsoft/autogen,"35,852",A programming framework for agentic AI 🤖 (PyPi: autogen-agentchat)
python,https://github.com/black-forest-labs/flux,"18,390",Official inference repo for FLUX.1 models
python,https://github.com/TEN-framework/TEN-Agent,"2,621","TEN Agent is a realtime conversational AI agent powered by TEN. It seamlessly integrates the OpenAI Realtime API, RTC capabilities, and advanced features like weather updates, web search, computer vision, and Retrieval-Augmented Generation (RAG)."
python,https://github.com/langflow-ai/langflow,"38,832","Langflow is a low-code app builder for RAG and multi-agent AI applications. It’s Python-based and agnostic to any model, API, or database."
python,https://github.com/khoj-ai/khoj,"17,248","Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free."
python,https://github.com/DS4SD/docling,"14,522",Get your documents ready for gen AI
python,https://github.com/microsoft/TinyTroupe,"4,958",LLM-powered multiagent persona simulation for imagination enhancement and business insights.
python,https://github.com/onyx-dot-app/onyx,"11,097",Gen-AI Chat for Teams - Think ChatGPT if it had access to your team's unique knowledge.
python,https://github.com/QuivrHQ/MegaParse,"4,362","File Parser optimised for LLM Ingestion with no loss 🧠 Parse PDFs, Docx, PPTx in a format that is ideal for LLMs."
python,https://github.com/phidatahq/phidata,"16,303","Build multi-modal Agents with memory, knowledge, tools and reasoning. Chat with them using a beautiful Agent UI."
python,https://github.com/frdel/agent-zero,"5,102",Agent Zero AI framework
python,https://github.com/pydantic/pydantic-ai,"3,870",Agent Framework / shim to use Pydantic with LLMs
python,https://github.com/swirlai/swirl-search,"2,226","AI Search & RAG Without Moving Your Data. Get instant answers from your company's knowledge across 100+ apps while keeping data secure. Deploy in minutes, not months."
python,https://github.com/FoundationVision/VAR,"6,185","[NeurIPS 2024 Oral][GPT beats diffusion🔥] [scaling laws in visual generation📈] Official impl. of ""Visual Autoregressive Modeling: Scalable Image Generation via Next-Scale Prediction"". An *ultra-simple, user-friendly yet state-of-the-art* codebase for autoregressive image generation!"
python,https://github.com/DrewThomasson/ebook2audiobook,971,"Generates an audiobook with chapters and ebook metadata using Calibre and Xtts from Coqui tts, and with optional voice cloning, and supports multiple languages"
python,https://github.com/Shubhamsaboo/awesome-llm-apps,"5,372","Collection of awesome LLM apps with RAG using OpenAI, Anthropic, Gemini and opensource models."
python,https://github.com/keras-team/keras,"62,090",Deep Learning for humans
python,https://github.com/NVIDIA/garak,"2,797",the LLM vulnerability scanner
python,https://github.com/crewAIInc/crewAI,"22,231","Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks."
python,https://github.com/ComposioHQ/composio,"13,491",Composio equip's your AI agents & LLMs with 100+ high-quality integrations via function calling
python,https://github.com/comfyanonymous/ComfyUI,"59,463","The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface."
python,https://github.com/Significant-Gravitas/AutoGPT,"169,000","AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters."
python,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,"25,074",Easily train a good VC model with voice data <= 10 mins!
python,https://github.com/NVlabs/VILA,"2,107","VILA - a multi-image visual language model with training, inference and evaluation recipe, deployable from cloud to edge (Jetson Orin and laptops)"
python,https://github.com/pathwaycom/pathway,"6,058","Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG."
python,https://github.com/bunkerity/bunkerweb,"6,995",🛡️ Open-source and next-generation Web Application Firewall (WAF)
python,https://github.com/onnx/onnx,"17,999",Open standard for machine learning interoperability
python,https://github.com/openai/openai-python,"23,207",The official Python library for the OpenAI API
python,https://github.com/Sinaptik-AI/pandas-ai,"13,590","Chat with your database (SQL, CSV, pandas, polars, mongodb, noSQL, etc). PandasAI makes data analysis conversational using LLMs (GPT 3.5 / 4, Anthropic, VertexAI) and RAG."
python,https://github.com/hpcaitech/Open-Sora,"22,387",Open-Sora: Democratizing Efficient Video Production for All
python,https://github.com/microsoft/DeepSpeed,"35,642","DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective."
python,https://github.com/dottxt-ai/outlines,"9,813",Structured Text Generation
python,https://github.com/letta-ai/letta,"13,182",Letta (formerly MemGPT) is a framework for creating LLM services with memory.
python,https://github.com/PacktPublishing/LLM-Engineers-Handbook,"1,931",The LLM's practical guide: From the fundamentals to deploying advanced LLM and RAG apps to AWS using LLMOps best practices
python,https://github.com/lanqian528/chat2api,"2,277",A service that can convert ChatGPT on the web to OpenAI API format.
python,https://github.com/lllyasviel/ControlNet,"30,724",Let us control diffusion models!
python,https://github.com/Azure-Samples/azure-search-openai-demo,"6,393","A sample app for the Retrieval-Augmented Generation pattern running in Azure, using Azure AI Search for retrieval and Azure OpenAI large language models to power ChatGPT-style and Q&A experiences."
python,https://github.com/AUTOMATIC1111/stable-diffusion-webui,"143,783",Stable Diffusion web UI
python,https://github.com/real-stanford/diffusion_policy,"1,701",[RSS 2023] Diffusion Policy Visuomotor Policy Learning via Action Diffusion
python,https://github.com/iperov/DeepFaceLab,"16,485",DeepFaceLab is the leading software for creating deepfakes.
python,https://github.com/levihsu/OOTDiffusion,"5,708",Official implementation of OOTDiffusion: Outfitting Fusion based Latent Diffusion for Controllable Virtual Try-on
python,https://github.com/encode/httpx,"13,389",A next generation HTTP client for Python. 🦋
python,https://github.com/NexaAI/nexa-sdk,"4,434","Nexa SDK is a comprehensive toolkit for supporting GGML and ONNX models. It supports text generation, image generation, vision-language models (VLM), Audio Language Model, auto-speech-recognition (ASR), and text-to-speech (TTS) capabilities."
python,https://github.com/openai/whisper,"72,050",Robust Speech Recognition via Large-Scale Weak Supervision
python,https://github.com/Acly/krita-ai-diffusion,"7,077","Streamlined interface for generating images with AI in Krita. Inpaint and outpaint with optional text prompt, no tweaking required."
python,https://github.com/huggingface/transformers,"135,999","🤗 Transformers: State-of-the-art Machine Learning for Pytorch, TensorFlow, and JAX."
python,https://github.com/jianchang512/clone-voice,"7,691","A sound cloning tool with a web interface, using your voice or any sound to record audio / 一个带web界面的声音克隆工具，使用你的音色或任意声音来录制音频"
python,https://github.com/vladmandic/automatic,"5,796",SD.Next: Advanced Implementation Generative Image Models
python,https://github.com/t41372/Open-LLM-VTuber,"1,360","Talk to any LLM with hands-free voice interaction, voice interruption, Live2D taking face, and long-term memory running locally across platforms"
python,https://github.com/fixie-ai/ultravox,"1,417",A fast multimodal LLM for real-time voice
python,https://github.com/AgentOps-AI/agentops,"2,192","Python SDK for AI agent monitoring, LLM cost tracking, benchmarking, and more. Integrates with most LLMs and agent frameworks like CrewAI, Langchain, and Autogen"
python,https://github.com/danswer-ai/danswer,"10,775",Gen-AI Chat for Teams - Think ChatGPT if it had access to your team's unique knowledge.
python,https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix,"23,133",Image-to-Image Translation in PyTorch
python,https://github.com/gradio-app/gradio,"34,112","Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!"
python,https://github.com/Marker-Inc-Korea/AutoRAG,"2,763",AutoRAG: An Open-Source Framework for Retrieval-Augmented Generation (RAG) Evaluation & Optimization with AutoML-Style Automation
python,https://github.com/yisol/IDM-VTON,"3,944",[ECCV2024] IDM-VTON : Improving Diffusion Models for Authentic Virtual Try-on in the Wild
python,https://github.com/NVIDIA/bionemo-framework,155,BioNeMo Framework: For building and adapting AI models in drug discovery at scale
python,https://github.com/huggingface/text-generation-inference,"9,419",Large Language Model Text Generation Inference
python,https://github.com/microsoft/graphrag,"20,453",A modular graph-based Retrieval-Augmented Generation (RAG) system
python,https://github.com/feast-dev/feast,"5,668",The Open Source Feature Store for Machine Learning
python,https://github.com/superlinear-ai/raglite,515,🥤 RAGLite is a Python toolkit for Retrieval-Augmented Generation (RAG) with PostgreSQL or SQLite
python,https://github.com/Zeyi-Lin/HivisionIDPhotos,"13,473",⚡️HivisionIDPhotos: a lightweight and efficient AI ID photos tools. 一个轻量级的AI证件照制作算法。
python,https://github.com/geekan/MetaGPT,"45,682","🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
python,https://github.com/BerriAI/litellm,"15,065","Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI, Cohere, Anthropic, Sagemaker, HuggingFace, Replicate, Groq]"
python,https://github.com/mlflow/mlflow,"18,818",Open source platform for the machine learning lifecycle
python,https://github.com/cvat-ai/cvat,"12,646","Annotate better with CVAT, the industry-leading data engine for machine learning. Used and trusted by teams at any scale, for data of any scale."
python,https://github.com/infiniflow/ragflow,"25,293",RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
python,https://github.com/1Panel-dev/MaxKB,"11,518",🚀 MaxKB 是一款基于大语言模型和 RAG 的开源知识库问答系统，广泛应用于智能客服、企业内部知识库、学术研究与教育等场景。
python,https://github.com/Huanshere/VideoLingo,"8,281","Netflix-level subtitle cutting, translation, alignment, and even dubbing - one-click fully automated AI video subtitle team | Netflix级字幕切割、翻译、对齐、甚至加上配音，一键全自动视频搬运AI字幕组"
python,https://github.com/huggingface/diffusers,"26,601",🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch and FLAX.
python,https://github.com/huggingface/lerobot,"7,602",🤗 LeRobot: Making AI for Robotics more accessible with end-to-end learning
python,https://github.com/zhayujie/chatgpt-on-wechat,"31,383",基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT3.5/GPT-4o/GPT-o1/ Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
python,https://github.com/X-PLUG/mPLUG-DocOwl,"1,904",mPLUG-DocOwl: Modularized Multimodal Large Language Model for Document Understanding
python,https://github.com/Agenta-AI/agenta,"1,616","The open-source LLMOps platform: prompt playground, prompt management, LLM evaluation, and LLM Observability all in one place."
python,https://github.com/zenml-io/zenml,"4,247",ZenML 🙏: The bridge between ML and Ops.https://zenml.io.
python,https://github.com/harry0703/MoneyPrinterTurbo,"18,894",利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.
python,https://github.com/meta-llama/llama-models,"5,270",Utilities intended for use with Llama models.
python,https://github.com/exo-explore/exo,"17,199",Run your own AI cluster at home with everyday devices 📱💻 🖥️⌚
python,https://github.com/unslothai/unsloth,"18,464","Finetune Llama 3.2, Mistral, Phi, Qwen 2.5 & Gemma LLMs 2-5x faster with 80% less memory"
python,https://github.com/google/oss-fuzz-gen,971,LLM powered fuzzing via OSS-Fuzz.
python,https://github.com/ansible/ansible,"63,056","Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems.https://docs.ansible.com."
python,https://github.com/pytorch/torchtitan,"2,746",A native PyTorch Library for large model training
python,https://github.com/NVIDIA/NeMo,"12,422","A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal, and Speech AI (Automatic Speech Recognition and Text-to-Speech)"
python,https://github.com/OpenGVLab/InternVL,"6,344",[CVPR 2024 Oral] InternVL Family: A Pioneering Open-Source Alternative to GPT-4o. 接近GPT-4o表现的开源多模态对话模型
python,https://github.com/run-llama/llama_parse,"3,222",Parse files for optimal RAG
python,https://github.com/mindsdb/mindsdb,"26,739",The platform for building AI from enterprise data
